,Unnamed: 0,checking_balance,credit_history,savings_balance,employment_duration,percent_of_income,years_at_residence,age,existing_loans_count,dependents,default,purpose_business,purpose_car,purpose_education,purpose_furniture/appliances,purpose_renovations,other_credit_bank,other_credit_none,other_credit_store,housing_other,housing_own,housing_rent,job_management,job_skilled,job_unemployed,job_unskilled,phone_no,phone_yes,amount_per_duration
859,859,3.0,1.0,0.0,0.0,-1.9691083823833906,-0.6327891776749888,-0.8882851518903232,-0.7325582680165651,2.334868926348074,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,3.553640336231354
860,860,3.0,0.0,3.0,0.0,0.8560718714877069,-0.6327891776749888,-0.7634270526194575,1.1247212753708395,-0.42828956637154025,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2.6923918056040104
861,861,3.0,3.0,2.0,0.0,0.8560718714877069,-0.6327891776749888,-0.6429508548224555,-0.7325582680165651,-0.42828956637154025,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,2.609149824768788
862,862,1.0,1.0,2.0,2.0,0.8560718714877069,0.9743938655526208,0.09939050265205127,-0.7325582680165651,-0.42828956637154025,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,2.423129608799561
863,863,3.0,0.0,3.0,2.0,0.8560718714877069,-0.6327891776749888,-0.19933863951675831,1.1247212753708395,2.334868926348074,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,2.526199914120325
864,864,3.0,1.0,2.0,0.0,-0.7189462043616851,-0.6327891776749888,-1.01785597577039,-0.7325582680165651,-0.42828956637154025,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,3.211649928259819
865,865,3.0,1.0,1.0,0.0,-0.7189462043616851,0.9743938655526208,-1.7511027071618321,-0.7325582680165651,-0.42828956637154025,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,2.7794107753472734
866,866,1.0,1.0,2.0,2.0,0.8560718714877069,-1.9084821266066496,-0.7634270526194575,-0.7325582680165651,-0.42828956637154025,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,2.6419459530208282
867,867,3.0,0.0,2.0,3.0,-0.7189462043616851,0.9743938655526208,0.7094089564688949,-0.7325582680165651,-0.42828956637154025,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,3.162373549282978
868,868,3.0,1.0,4.0,3.0,0.16805797696524175,-0.6327891776749888,0.28501513230761544,1.1247212753708395,-0.42828956637154025,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2.46767883786232
869,869,1.0,1.0,2.0,3.0,0.8560718714877069,0.9743938655526208,-1.152509286646336,-0.7325582680165651,-0.42828956637154025,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,2.526980546583219
870,870,3.0,3.0,1.0,1.0,-0.7189462043616851,0.9743938655526208,0.5458914176138353,1.1247212753708395,-0.42828956637154025,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,2.477554136028347
871,871,2.0,0.0,2.0,3.0,-1.9691083823833906,0.9743938655526208,1.0147851855905983,1.1247212753708395,2.334868926348074,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,3.7018181567017128
872,872,1.0,0.0,0.0,1.0,0.8560718714877069,-1.9084821266066496,-0.8882851518903232,1.1247212753708395,-0.42828956637154025,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,2.24675033307968
873,873,3.0,1.0,4.0,2.0,0.8560718714877069,-1.9084821266066496,-1.152509286646336,-0.7325582680165651,-0.42828956637154025,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2.4432848016799227
874,874,1.0,1.0,2.0,0.0,-0.7189462043616851,-0.6327891776749888,-0.5265593919971416,-0.7325582680165651,2.334868926348074,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,3.191558527427511
875,875,0.0,0.0,3.0,0.0,0.8560718714877069,0.9743938655526208,0.5458914176138353,1.1247212753708395,-0.42828956637154025,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2.8925260289871133
876,876,1.0,4.0,2.0,2.0,0.16805797696524175,0.9743938655526208,0.1934571906955732,-0.7325582680165651,-0.42828956637154025,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,2.571273725398215
877,877,3.0,1.0,2.0,3.0,0.8560718714877069,-0.6327891776749888,-0.6429508548224555,-0.7325582680165651,-0.42828956637154025,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2.267450436057092
878,878,1.0,1.0,2.0,2.0,0.16805797696524175,-0.6327891776749888,-0.7634270526194575,-0.7325582680165651,-0.42828956637154025,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,3.153204900084284
879,879,3.0,0.0,4.0,1.0,-0.7189462043616851,0.27232937388945866,0.1934571906955732,1.1247212753708395,-0.42828956637154025,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2.5673538320759097
880,880,3.0,1.0,2.0,1.0,0.16805797696524175,0.27232937388945866,0.3741946745597562,-0.7325582680165651,-0.42828956637154025,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,2.784761118650051
881,881,3.0,1.0,4.0,0.0,-0.7189462043616851,0.9743938655526208,1.1578566927693275,-0.7325582680165651,-0.42828956637154025,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,2.838071979892466
882,882,0.0,0.0,4.0,3.0,0.8560718714877069,0.9743938655526208,0.1934571906955732,1.1247212753708395,-0.42828956637154025,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2.2387961016138
883,883,3.0,0.0,2.0,4.0,0.8560718714877069,0.9743938655526208,2.180387665355762,1.1247212753708395,-0.42828956637154025,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,2.378095115554375
884,884,0.0,1.0,2.0,1.0,0.16805797696524175,0.27232937388945866,0.7883370150256162,-0.7325582680165651,-0.42828956637154025,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,2.5811637268504932
885,885,1.0,1.0,2.0,2.0,0.8560718714877069,0.9743938655526208,1.491441152982199,-0.7325582680165651,-0.42828956637154025,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2.6041836523645863
886,886,0.0,0.0,4.0,1.0,0.8560718714877069,0.27232937388945866,0.0026737030614956935,1.1247212753708395,2.334868926348074,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,2.4687555518143833
887,887,0.0,1.0,2.0,0.0,-0.7189462043616851,-0.6327891776749888,-1.292660147678095,-0.7325582680165651,-0.42828956637154025,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,2.4820505639336914
888,888,3.0,0.0,2.0,3.0,0.8560718714877069,0.9743938655526208,0.0026737030614956935,1.1247212753708395,-0.42828956637154025,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,2.4362489786169266
889,889,3.0,4.0,4.0,2.0,0.16805797696524175,0.9743938655526208,0.5458914176138353,1.1247212753708395,2.334868926348074,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,2.662397207745292
890,890,1.0,0.0,2.0,3.0,0.8560718714877069,0.9743938655526208,0.7883370150256162,3.464616773864859,2.334868926348074,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,2.3410874234869734
891,891,3.0,0.0,2.0,3.0,0.8560718714877069,0.9743938655526208,1.0147851855905983,1.1247212753708395,-0.42828956637154025,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,2.709406983292851
892,892,1.0,0.0,2.0,0.0,0.8560718714877069,0.9743938655526208,0.3741946745597562,1.1247212753708395,-0.42828956637154025,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,2.995538160900724
893,893,0.0,0.0,2.0,0.0,0.16805797696524175,0.9743938655526208,0.0026737030614956935,1.1247212753708395,-0.42828956637154025,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,2.3998844075411925
894,894,3.0,0.0,4.0,0.0,0.8560718714877069,0.27232937388945866,-0.5265593919971416,1.1247212753708395,-0.42828956637154025,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,2.3993565761691587
895,895,3.0,3.0,4.0,1.0,0.16805797696524175,-0.6327891776749888,-0.3049844931357204,-0.7325582680165651,2.334868926348074,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,2.5199092149804136
896,896,1.0,1.0,2.0,2.0,0.8560718714877069,0.9743938655526208,-0.6429508548224555,-0.7325582680165651,-0.42828956637154025,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,2.5447581301859508
897,897,3.0,0.0,3.0,1.0,0.16805797696524175,-0.6327891776749888,0.09939050265205127,-0.7325582680165651,-0.42828956637154025,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2.8746666239084284
898,898,3.0,1.0,4.0,1.0,-1.9691083823833906,0.9743938655526208,-0.09684686911339761,-0.7325582680165651,-0.42828956637154025,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,2.7736843762620236
899,899,1.0,1.0,2.0,0.0,-0.7189462043616851,0.27232937388945866,0.7094089564688949,-0.7325582680165651,-0.42828956637154025,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2.8296823481105955
900,900,1.0,0.0,2.0,3.0,-0.7189462043616851,0.9743938655526208,0.7883370150256162,-0.7325582680165651,-0.42828956637154025,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,2.7789001740302837
901,901,3.0,0.0,4.0,2.0,-0.7189462043616851,0.9743938655526208,0.8654912583330046,1.1247212753708395,-0.42828956637154025,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,2.6790770614845894
902,902,3.0,0.0,4.0,3.0,-0.7189462043616851,0.9743938655526208,0.7094089564688949,1.1247212753708395,-0.42828956637154025,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,2.5636232459212485
903,903,3.0,1.0,4.0,0.0,0.8560718714877069,-0.6327891776749888,0.5458914176138353,-0.7325582680165651,-0.42828956637154025,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,2.6094380180809007
904,904,3.0,1.0,2.0,3.0,0.8560718714877069,-1.9084821266066496,0.1934571906955732,-0.7325582680165651,-0.42828956637154025,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,2.2224634284771647
905,905,1.0,1.0,2.0,0.0,-0.7189462043616851,-0.6327891776749888,-1.7511027071618321,-0.7325582680165651,2.334868926348074,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,2.7331190173068958
906,906,1.0,1.0,4.0,1.0,-0.7189462043616851,-0.6327891776749888,-1.152509286646336,-0.7325582680165651,-0.42828956637154025,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,2.6635795609213093
907,907,0.0,1.0,4.0,0.0,-0.7189462043616851,-0.6327891776749888,-0.7634270526194575,-0.7325582680165651,-0.42828956637154025,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2.276242853686805
908,908,3.0,3.0,2.0,2.0,-1.9691083823833906,-0.6327891776749888,1.0147851855905983,1.1247212753708395,-0.42828956637154025,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,2.952944013831665
909,909,0.0,1.0,4.0,0.0,-1.9691083823833906,-0.6327891776749888,-0.09684686911339761,-0.7325582680165651,-0.42828956637154025,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,3.5046067706419537
910,910,3.0,3.0,2.0,0.0,0.8560718714877069,0.9743938655526208,0.0026737030614956935,1.1247212753708395,-0.42828956637154025,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2.3267719020930064
911,911,0.0,0.0,2.0,2.0,-0.7189462043616851,0.9743938655526208,-1.01785597577039,-0.7325582680165651,-0.42828956637154025,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,2.6292282658248496
912,912,0.0,1.0,4.0,3.0,-0.7189462043616851,0.9743938655526208,-1.01785597577039,-0.7325582680165651,-0.42828956637154025,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2.3307300995882287
913,913,3.0,1.0,3.0,3.0,-1.9691083823833906,-0.6327891776749888,-0.6429508548224555,-0.7325582680165651,-0.42828956637154025,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,3.0866197714622157
914,914,1.0,4.0,2.0,0.0,0.8560718714877069,-0.6327891776749888,-0.3049844931357204,-0.7325582680165651,-0.42828956637154025,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,2.5036566976296446
915,915,0.0,2.0,2.0,0.0,-1.9691083823833906,-0.6327891776749888,-0.19933863951675831,-0.7325582680165651,-0.42828956637154025,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,2.523616961920259
916,916,3.0,1.0,0.0,0.0,-1.9691083823833906,-0.6327891776749888,-0.19933863951675831,-0.7325582680165651,2.334868926348074,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,3.3173772953039173
917,917,1.0,1.0,2.0,3.0,-1.9691083823833906,0.9743938655526208,2.3330003162538127,-0.7325582680165651,-0.42828956637154025,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,4.938005556959792
918,918,1.0,1.0,0.0,4.0,-1.9691083823833906,-1.9084821266066496,-0.09684686911339761,-0.7325582680165651,-0.42828956637154025,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2.412773067546853
919,919,1.0,1.0,2.0,3.0,0.8560718714877069,-0.6327891776749888,0.46111626254523286,-0.7325582680165651,-0.42828956637154025,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,2.521228317926513
920,920,3.0,0.0,2.0,0.0,0.8560718714877069,-0.6327891776749888,-0.6429508548224555,1.1247212753708395,-0.42828956637154025,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2.5490398435297856
921,921,3.0,3.0,1.0,1.0,0.8560718714877069,-1.9084821266066496,0.28501513230761544,-0.7325582680165651,-0.42828956637154025,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,2.429014144146349
922,922,1.0,1.0,2.0,2.0,0.16805797696524175,0.9743938655526208,-1.4387766389488574,-0.7325582680165651,-0.42828956637154025,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,3.135768514567822
923,923,0.0,1.0,2.0,1.0,0.16805797696524175,0.9743938655526208,-0.4139847381682897,-0.7325582680165651,2.334868926348074,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,2.9639576756360273
924,924,1.0,4.0,2.0,2.0,-0.7189462043616851,-1.9084821266066496,1.6162992522530661,-0.7325582680165651,-0.42828956637154025,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,2.7448576620638594
925,925,1.0,4.0,2.0,2.0,0.8560718714877069,-0.6327891776749888,1.0147851855905983,1.1247212753708395,-0.42828956637154025,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,2.552962335772186
926,926,1.0,0.0,2.0,2.0,0.8560718714877069,0.9743938655526208,-1.5913892898469044,-0.7325582680165651,-0.42828956637154025,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,2.362604724490144
927,927,1.0,1.0,2.0,1.0,0.8560718714877069,0.9743938655526208,0.46111626254523286,2.442482082600276,2.334868926348074,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,2.374134536759499
928,928,3.0,1.0,4.0,3.0,0.8560718714877069,0.9743938655526208,1.79546438924355,-0.7325582680165651,-0.42828956637154025,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,2.1935502872434687
929,929,1.0,3.0,2.0,0.0,0.8560718714877069,-0.6327891776749888,0.7883370150256162,1.1247212753708395,2.334868926348074,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,2.8086906554621796
930,930,1.0,1.0,2.0,2.0,0.8560718714877069,-1.9084821266066496,-1.152509286646336,-0.7325582680165651,-0.42828956637154025,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,2.3195140050241583
931,931,0.0,1.0,2.0,2.0,0.8560718714877069,-0.6327891776749888,-1.4387766389488574,-0.7325582680165651,-0.42828956637154025,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,3.222976449893391
932,932,3.0,0.0,2.0,0.0,0.16805797696524175,-1.9084821266066496,-0.4139847381682897,1.1247212753708395,-0.42828956637154025,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,3.088136088700551
933,933,3.0,0.0,1.0,3.0,0.8560718714877069,0.9743938655526208,0.7094089564688949,1.1247212753708395,2.334868926348074,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,2.4404308201468226
934,934,1.0,1.0,2.0,0.0,0.8560718714877069,-1.9084821266066496,-1.292660147678095,-0.7325582680165651,-0.42828956637154025,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,2.8509543382718636
935,935,0.0,3.0,0.0,2.0,0.8560718714877069,0.27232937388945866,-0.4139847381682897,1.1247212753708395,-0.42828956637154025,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,2.2015459041744747
936,936,2.0,1.0,2.0,0.0,0.16805797696524175,-0.6327891776749888,-0.6429508548224555,-0.7325582680165651,-0.42828956637154025,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,2.872738827472668
937,937,0.0,1.0,2.0,2.0,0.8560718714877069,0.27232937388945866,-0.4139847381682897,-0.7325582680165651,-0.42828956637154025,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,3.9222782872615047
938,938,0.0,1.0,2.0,0.0,0.8560718714877069,0.9743938655526208,0.7094089564688949,-0.7325582680165651,-0.42828956637154025,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,2.12766376287306
939,939,3.0,0.0,4.0,0.0,-0.7189462043616851,0.9743938655526208,1.0147851855905983,1.1247212753708395,2.334868926348074,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,2.7434986596024062
940,940,3.0,1.0,4.0,2.0,-0.7189462043616851,0.27232937388945866,0.9409496659236648,-0.7325582680165651,2.334868926348074,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,3.1846579712633463
941,941,3.0,1.0,2.0,0.0,0.16805797696524175,-0.6327891776749888,-0.3049844931357204,-0.7325582680165651,2.334868926348074,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,3.062716263668367
942,942,3.0,1.0,4.0,1.0,0.8560718714877069,-0.6327891776749888,-0.3049844931357204,-0.7325582680165651,-0.42828956637154025,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,2.1234694837683503
943,943,3.0,0.0,2.0,1.0,-0.7189462043616851,-1.9084821266066496,0.7094089564688949,2.442482082600276,2.334868926348074,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,4.525460828582823
944,944,1.0,1.0,2.0,2.0,0.8560718714877069,-1.9084821266066496,1.0147851855905983,-0.7325582680165651,-0.42828956637154025,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,2.7125467094114435
945,945,0.0,2.0,1.0,2.0,-1.9691083823833906,-1.9084821266066496,-0.4139847381682897,1.1247212753708395,-0.42828956637154025,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2.320532139185231
946,946,1.0,4.0,1.0,2.0,0.8560718714877069,0.9743938655526208,-0.4139847381682897,-0.7325582680165651,2.334868926348074,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,2.5215994857929807
947,947,3.0,1.0,4.0,4.0,0.8560718714877069,0.9743938655526208,0.3741946745597562,-0.7325582680165651,-0.42828956637154025,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,3.1028202879180014
948,948,3.0,1.0,2.0,2.0,0.8560718714877069,-1.9084821266066496,0.7883370150256162,-0.7325582680165651,2.334868926348074,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,2.49135201436706
949,949,3.0,1.0,0.0,3.0,-0.7189462043616851,0.9743938655526208,-0.3049844931357204,1.1247212753708395,-0.42828956637154025,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2.5458520565262566
950,950,0.0,0.0,2.0,4.0,0.16805797696524175,0.27232937388945866,0.5458914176138353,2.442482082600276,2.334868926348074,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,2.780219271700975
951,951,1.0,3.0,2.0,1.0,-0.7189462043616851,-1.9084821266066496,-1.152509286646336,1.1247212753708395,-0.42828956637154025,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,2.1244905336474442
952,952,0.0,1.0,1.0,2.0,0.16805797696524175,0.9743938655526208,-0.6429508548224555,-0.7325582680165651,-0.42828956637154025,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,2.5854215953029684
953,953,3.0,1.0,2.0,4.0,0.8560718714877069,-0.6327891776749888,-0.8882851518903232,1.1247212753708395,-0.42828956637154025,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,2.576457139988165
954,954,1.0,1.0,2.0,0.0,0.8560718714877069,0.9743938655526208,-0.5265593919971416,-0.7325582680165651,-0.42828956637154025,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,2.9421424059672447
955,955,1.0,0.0,3.0,3.0,0.8560718714877069,0.9743938655526208,1.7367754500500652,1.1247212753708395,-0.42828956637154025,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,2.210832144910359
956,956,2.0,0.0,4.0,3.0,0.8560718714877069,0.9743938655526208,1.2272170182261861,1.1247212753708395,-0.42828956637154025,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,2.389175593733599
957,957,0.0,0.0,2.0,3.0,-0.7189462043616851,0.9743938655526208,0.28501513230761544,2.442482082600276,-0.42828956637154025,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,3.0625819842281627
958,958,1.0,1.0,2.0,0.0,0.16805797696524175,-0.6327891776749888,0.9409496659236648,-0.7325582680165651,-0.42828956637154025,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,2.463638043548276
959,959,0.0,1.0,0.0,3.0,0.8560718714877069,0.9743938655526208,-0.4139847381682897,-0.7325582680165651,-0.42828956637154025,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,2.4944835642766727
960,960,3.0,0.0,2.0,3.0,-0.7189462043616851,-0.6327891776749888,-0.4139847381682897,1.1247212753708395,-0.42828956637154025,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,3.8348198879536612
961,961,0.0,3.0,2.0,0.0,-1.9691083823833906,0.9743938655526208,1.0870661571944273,1.1247212753708395,-0.42828956637154025,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2.5117323378671266
962,962,3.0,1.0,4.0,0.0,0.16805797696524175,-0.6327891776749888,-0.5265593919971416,-0.7325582680165651,-0.42828956637154025,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2.949111314765463
963,963,3.0,1.0,1.0,3.0,0.16805797696524175,-0.6327891776749888,0.09939050265205127,1.1247212753708395,-0.42828956637154025,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,2.417735494939795
964,964,0.0,1.0,2.0,2.0,0.16805797696524175,-1.9084821266066496,-1.4387766389488574,-0.7325582680165651,-0.42828956637154025,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,3.145210698408757
965,965,0.0,1.0,4.0,0.0,0.8560718714877069,-1.9084821266066496,-0.8882851518903232,-0.7325582680165651,-0.42828956637154025,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2.168834895575722
966,966,0.0,0.0,1.0,0.0,0.8560718714877069,-0.6327891776749888,-1.292660147678095,1.1247212753708395,-0.42828956637154025,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,2.350519274333525
967,967,3.0,1.0,2.0,3.0,0.8560718714877069,-0.6327891776749888,1.5544377707065709,-0.7325582680165651,-0.42828956637154025,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,2.950326046512256
968,968,3.0,1.0,4.0,1.0,-0.7189462043616851,0.9743938655526208,-0.5265593919971416,-0.7325582680165651,-0.42828956637154025,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,2.360215400120225
969,969,1.0,0.0,2.0,0.0,-1.9691083823833906,-0.6327891776749888,0.5458914176138353,1.1247212753708395,2.334868926348074,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,3.331688940104972
970,970,0.0,1.0,0.0,0.0,0.8560718714877069,-0.6327891776749888,-1.4387766389488574,-0.7325582680165651,-0.42828956637154025,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2.6412755195900783
971,971,3.0,1.0,2.0,0.0,-1.9691083823833906,0.9743938655526208,0.7883370150256162,-0.7325582680165651,2.334868926348074,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,2.7675575648716864
972,972,1.0,4.0,2.0,4.0,-1.9691083823833906,0.9743938655526208,-0.5265593919971416,1.1247212753708395,-0.42828956637154025,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,2.2010989797168246
973,973,1.0,1.0,2.0,3.0,0.8560718714877069,0.9743938655526208,0.1934571906955732,-0.7325582680165651,-0.42828956637154025,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,2.1638600236607433
974,974,3.0,0.0,2.0,0.0,0.8560718714877069,-0.6327891776749888,-0.09684686911339761,-0.7325582680165651,-0.42828956637154025,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,2.3147257055680717
975,975,2.0,1.0,1.0,0.0,0.16805797696524175,0.27232937388945866,1.7367754500500652,-0.7325582680165651,-0.42828956637154025,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,2.2175670707448374
976,976,0.0,1.0,2.0,0.0,-0.7189462043616851,0.27232937388945866,2.1279710847830837,-0.7325582680165651,-0.42828956637154025,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3.404778155468486
977,977,0.0,3.0,4.0,3.0,0.8560718714877069,-0.6327891776749888,0.7094089564688949,1.1247212753708395,-0.42828956637154025,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2.647303342786908
978,978,3.0,3.0,2.0,3.0,0.8560718714877069,0.9743938655526208,1.0870661571944273,1.1247212753708395,2.334868926348074,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,2.4354855571434397
979,979,0.0,4.0,0.0,0.0,-0.7189462043616851,-0.6327891776749888,-1.01785597577039,-0.7325582680165651,-0.42828956637154025,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,2.5762304173954185
980,980,0.0,0.0,2.0,1.0,-0.7189462043616851,-0.6327891776749888,1.2272170182261861,-0.7325582680165651,-0.42828956637154025,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2.6308887101223006
981,981,3.0,1.0,2.0,4.0,0.16805797696524175,-0.6327891776749888,-0.09684686911339761,-0.7325582680165651,-0.42828956637154025,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,2.180394230546679
